Id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
207,2023-02,Puerto Rico,0,0,4019,320,47,45,0,0,0,0,35,1,0,0,0,0,0,0,851,80,6,2,2,0,5408
208,2023-02,Rhode Island,0,0,1164,807,184,162,0,0,0,0,1,1,0,20,6,6,0,0,8,8,2,0,0,0,2369
209,2023-02,South Carolina,7041,927,13628,6499,770,637,0,6,3,0,1202,400,5,225,16,13,0,0,6,1,3,0,0,0,31382
210,2023-02,South Dakota,726,1,2299,2590,177,174,0,1,0,0,144,145,0,2,0,0,0,0,10,8,0,0,0,0,6277
211,2023-02,Tennessee,17084,162,31754,16829,1961,0,0,0,0,0,1,0,0,106,1,0,0,0,0,0,0,0,0,0,67898
212,2023-02,Texas,26191,0,63700,29634,4277,3689,6,71,24,5,9417,3255,63,233,3,1,0,0,38,37,8,0,1,0,140653
213,2023-02,Utah,11362,51603,5255,4086,658,0,0,9,5,0,291,278,0,221,47,38,0,0,0,0,0,0,0,0,73853
214,2023-02,Vermont,0,0,1861,1822,109,118,0,1,4,0,3,6,2,0,0,0,0,0,4,5,1,0,0,0,3936
215,2023-02,Virgin Islands,82,65,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,238
216,2023-02,Virginia,327,178,27299,15238,3617,0,0,0,0,0,0,0,0,491,67,1,0,0,0,0,0,0,0,0,47218
217,2023-02,Washington,16464,374,17983,12653,7015,157,12,5,11,8,348,585,37,566,88,21,0,0,374,362,249,0,1,2,57315
218,2023-02,West Virginia,2831,70,6187,5669,319,540,0,4,3,0,1024,804,5,13,4,3,0,0,12,10,0,0,0,0,17498
219,2023-02,Wisconsin,17120,691,19720,12896,1100,62,0,0,1,2,164,149,8,115,29,1,0,0,0,3,0,0,0,0,52061
220,2023-02,Wyoming,435,19,2103,1861,163,146,5,0,0,0,173,134,2,14,5,0,0,0,6,2,2,0,0,0,5070
221,2023-01,Alabama,13130,229,20028,13674,1403,1042,0,12,8,2,2215,1004,7,74,0,0,0,0,35,26,11,1,1,0,52902
222,2023-01,Alaska,269,25,2406,1779,323,167,0,2,1,0,92,60,2,22,4,0,0,0,0,1,4,0,0,0,5157
223,2023-01,Arizona,8875,1389,17744,8275,1763,997,0,9,6,1,1211,453,6,232,26,2,0,0,9,3,0,1,1,0,41003
224,2023-01,Arkansas,1944,272,6484,6290,485,405,6,13,6,0,979,750,2,0,0,0,0,0,7,2,0,1,2,0,17648
225,2023-01,California,21900,10343,35181,21735,4949,0,0,0,0,0,621,329,31,1444,1044,184,0,0,7665,3009,611,77,36,0,109159
226,2023-01,Colorado,7464,11,18373,11230,2031,1668,0,0,0,0,0,0,0,304,54,4,0,0,0,0,0,0,0,0,41139
227,2023-01,Connecticut,8334,2849,5842,1922,2514,0,2,0,0,0,0,0,0,0,0,0,0,0,544,169,199,0,0,0,22375
228,2023-01,Delaware,434,0,2231,1081,86,61,0,0,0,0,15,10,0,68,0,0,0,0,99,13,1,0,0,0,4099
229,2023-01,District of Columbia,960,1,326,13,0,4,10,0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,1362
230,2023-01,Florida,19460,0,58648,22950,4883,2827,0,10,5,1,3726,898,7,1426,117,3,0,0,338,164,53,54,42,0,115612
231,2023-01,Georgia,16453,0,18081,9451,997,785,0,19,4,0,2011,706,17,72,0,0,0,0,16,4,0,0,1,0,48617
232,2023-01,Guam,0,0,188,79,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
233,2023-01,Hawaii,1847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1848
234,2023-01,Idaho,6159,69,5234,4415,649,265,0,1,1,0,286,246,0,91,13,0,0,0,15,15,0,0,0,0,17459
235,2023-01,Illinois,480752,0,28370,14140,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524977
236,2023-01,Indiana,372,32711,22825,12560,1912,1092,3,6,1,0,781,302,16,43,1,0,0,0,34,28,4,0,1,0,72692
237,2023-01,Iowa,6740,6768,2527,2790,193,92,11,0,0,0,30,22,3,51,20,3,0,0,3,2,0,0,0,0,19255
238,2023-01,Kansas,1315,403,6507,5577,708,417,0,3,1,3,502,225,5,81,12,3,0,0,6,6,1,1,0,0,15776
239,2023-01,Kentucky,716,301242,10744,8081,628,603,6,7,4,0,1488,806,4,31,9,0,0,0,35,18,4,2,0,0,324428
240,2023-01,Louisiana,1879,706,10755,7949,870,572,0,8,1,0,910,423,14,0,0,0,0,0,15,12,4,0,0,0,24118
241,2023-01,Maine,522,8,3614,3093,352,214,0,0,0,0,59,54,2,18,6,1,0,0,8,4,0,0,0,0,7955
242,2023-01,Mariana Islands,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
243,2023-01,Maryland,21495,36,12299,5849,116,10,0,0,0,0,82,93,1,113,18,2,0,0,0,44,6,0,1,0,40165
244,2023-01,Massachusetts,10720,0,5626,2799,1506,242,0,1,0,1,9,16,0,2,0,0,0,0,32,23,6,1,0,0,20984
245,2023-01,Michigan,18535,6068,21880,15056,2420,915,0,0,1,2,18,195,7,57,3,0,0,0,22,9,2,1,0,0,65191
246,2023-01,Minnesota,11361,32523,9530,8082,1016,494,0,0,0,0,145,146,0,77,22,1,0,0,15,8,1,0,1,0,63422
247,2023-01,Mississippi,3346,0,8153,6557,511,373,0,10,8,0,1366,694,1,23,1,0,0,0,5,2,0,0,0,0,21050
248,2023-01,Missouri,853,87,19831,14724,2133,1206,2,3,0,1,1190,546,21,400,48,2,0,0,27,28,4,0,5,0,41111
249,2023-01,Montana,996,0,3600,3179,388,253,21,0,2,1,369,357,3,23,9,1,0,0,4,7,2,2,2,0,9219
250,2023-01,Nebraska,4240,66,227,1665,31,10,0,0,0,0,2,22,0,26,9,0,0,0,0,3,0,0,0,0,6301
251,2023-01,Nevada,1265,0,4875,2288,386,304,0,0,0,0,259,77,0,4,1,0,0,0,463,162,28,0,0,0,10112
252,2023-01,New Hampshire,782,4,6094,2872,472,0,34,2,1,0,0,4,0,109,9,1,0,0,0,0,0,0,0,0,10384
253,2023-01,New Jersey,0,0,10554,4848,1203,0,0,0,0,0,0,0,0,1,0,0,0,0,86,44,10,1,0,1,16748
254,2023-01,New Mexico,1193,0,6587,3912,640,375,0,4,4,2,401,260,1,41,3,0,0,0,82,54,6,0,2,0,13567
255,2023-01,New York,4637,4112,10288,10775,1211,241,0,0,0,0,28,38,4,45,63,1,1,1,275,213,22,8,3,0,31966
256,2023-01,North Carolina,35510,245,1728,12327,1099,203,0,15,10,0,1636,980,8,776,132,5,2,0,0,7,2,0,0,0,54685
257,2023-01,North Dakota,514,12,1876,2325,172,101,0,1,0,0,66,51,2,10,6,0,0,0,6,19,0,0,0,0,5161
258,2023-01,Ohio,7097,233,24938,13130,1563,1115,0,4,2,0,1328,358,5,251,93,13,0,0,12,8,3,0,0,0,50153
259,2023-01,Oklahoma,2682,14,11935,8559,1339,850,1,20,13,0,1621,850,11,308,3,0,0,0,23,37,12,1,1,0,28280
260,2023-01,Oregon,7571,396,32268,15723,0,10,9,0,0,0,0,0,0,165,31,0,0,0,0,0,0,0,0,0,56173
261,2023-01,Pennsylvania,38338,0,42802,19236,33,0,360,0,0,0,0,0,0,836,106,0,0,0,0,0,0,0,0,0,101711
262,2023-01,Puerto Rico,0,0,3827,277,62,43,0,1,0,0,49,10,1,0,0,0,0,0,804,77,3,1,0,0,5155
263,2023-01,Rhode Island,0,0,1190,622,102,127,0,0,0,0,0,1,0,24,19,17,0,0,14,3,1,0,0,0,2120
264,2023-01,South Carolina,10758,981,10668,6069,881,447,3,0,0,0,801,279,3,255,14,5,0,0,1,4,0,0,0,0,31169
265,2023-01,South Dakota,843,4,2015,2506,183,114,0,0,0,0,89,81,1,5,1,0,0,0,7,12,0,0,1,0,5862
266,2023-01,Tennessee,19015,110,28782,16472,1901,0,0,0,0,0,0,0,0,94,3,0,0,0,0,0,0,0,0,0,66377
267,2023-01,Texas,28661,0,55982,29702,4323,2819,21,44,26,3,6766,2495,72,199,15,0,0,0,44,37,5,2,5,0,131221
268,2023-01,Utah,11592,55788,4757,3717,733,0,0,5,7,3,192,172,0,217,37,27,0,0,0,0,0,0,0,0,77247
269,2023-01,Vermont,0,0,1575,1412,141,107,0,0,3,1,11,9,1,0,0,0,0,0,0,9,0,0,0,0,3269
270,2023-01,Virgin Islands,317,23,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,379
271,2023-01,Virginia,478,189,26233,15043,3637,0,0,0,0,0,0,0,0,439,108,3,0,0,0,0,0,0,0,0,46130
272,2023-01,Washington,17327,393,19251,11776,5937,128,32,0,15,8,331,424,38,558,118,17,0,0,538,363,234,0,5,2,57495
273,2023-01,West Virginia,2751,100,5280,5333,363,344,6,1,0,0,664,512,2,12,4,1,0,0,9,6,0,0,1,0,15389
274,2023-01,Wisconsin,22470,869,16431,10812,1180,64,0,0,0,1,138,123,9,168,25,1,0,0,0,0,0,0,0,0,52291
275,2023-01,Wyoming,325,24,1909,1571,164,122,8,0,0,0,114,93,0,23,2,0,0,0,6,3,1,0,0,0,4365
276,2022-12,Alabama,16023,220,29645,25911,1740,1668,0,19,6,1,2461,1073,20,43,0,0,0,0,27,29,13,0,0,0,78899
277,2022-12,Alaska,196,9,3231,2824,372,196,0,2,0,0,114,51,0,15,8,0,0,0,1,0,2,0,0,0,7021
278,2022-12,Arizona,8802,1968,23595,11885,2120,1290,0,10,3,0,1208,426,11,183,24,1,0,0,7,5,3,0,0,0,51541
279,2022-12,Arkansas,2461,428,10515,11968,624,583,80,10,8,0,1053,765,5,0,0,0,0,0,9,10,6,0,2,0,28527
280,2022-12,California,22839,10947,40213,28073,5523,0,0,1,0,1,743,380,33,1273,752,125,0,0,7124,2848,610,40,18,0,121543
281,2022-12,Colorado,6354,11,22830,15437,1959,2018,0,0,0,0,0,0,0,257,35,0,0,0,0,0,0,0,0,0,48901
282,2022-12,Connecticut,5986,1498,6526,2183,1148,0,1,0,0,0,0,0,0,0,0,0,0,0,478,151,56,0,0,0,18027
283,2022-12,Delaware,274,0,2607,1716,115,82,0,1,0,0,20,11,0,35,0,0,0,0,94,9,1,0,0,0,4965
284,2022-12,District of Columbia,945,0,300,21,1,3,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1277
285,2022-12,Florida,18857,0,74886,35416,5826,3881,0,7,5,0,3775,1013,6,1224,101,3,0,0,388,218,74,63,41,2,145786
286,2022-12,Georgia,14454,0,28194,19068,1341,1243,2,28,8,3,2162,822,18,77,0,0,0,0,12,10,0,1,0,0,67443
287,2022-12,Guam,0,0,179,86,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
288,2022-12,Hawaii,1559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1562
289,2022-12,Idaho,3673,72,8694,7551,817,419,0,3,0,0,302,239,2,54,4,2,0,0,4,10,1,1,0,0,21848
290,2022-12,Illinois,426000,0,30563,18733,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477301
291,2022-12,Indiana,330,32965,28936,18301,2244,1397,0,8,3,1,922,334,33,50,3,0,0,0,37,28,3,0,2,0,85597
292,2022-12,Iowa,5396,3720,3430,4684,250,109,16,0,0,0,25,36,1,66,15,0,0,0,0,1,1,0,0,0,17750
293,2022-12,Kansas,1111,440,8716,8791,793,587,0,2,3,0,520,226,5,83,11,0,0,0,6,5,1,0,1,0,21301
294,2022-12,Kentucky,522,301296,16789,15697,861,980,9,12,10,0,1519,850,1,26,5,0,0,0,19,26,2,1,0,0,338625
295,2022-12,Louisiana,1356,606,17019,16403,1052,1048,0,5,2,1,900,513,11,0,0,0,0,0,18,13,4,1,0,0,38952
296,2022-12,Maine,448,5,4895,5150,419,326,2,1,0,0,77,47,2,26,8,1,0,0,1,5,0,0,0,0,11413
297,2022-12,Mariana Islands,0,0,17,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
298,2022-12,Maryland,22199,42,12642,8061,158,11,0,1,1,0,86,101,2,142,28,6,0,0,0,18,1,0,2,0,43501
299,2022-12,Massachusetts,7576,1,6139,3159,1548,301,0,0,0,0,11,15,1,0,0,0,0,0,49,35,11,0,0,0,18846
300,2022-12,Michigan,15471,4622,25042,21169,2797,1095,2,0,0,3,22,226,11,69,9,2,0,0,28,13,2,1,1,0,70585
301,2022-12,Minnesota,10720,33740,11270,11604,1221,657,0,1,0,0,180,142,5,59,15,0,0,0,18,9,2,0,0,0,69643
302,2022-12,Mississippi,2903,0,13752,15187,634,662,0,6,6,0,1700,914,5,14,0,0,0,0,4,5,0,1,0,0,35793
303,2022-12,Missouri,637,73,27213,23525,2645,1760,0,7,2,1,1307,614,21,282,33,0,0,0,47,40,2,1,2,0,58212
304,2022-12,Montana,886,2,5469,5386,463,351,21,5,3,0,361,370,1,47,6,3,0,0,4,8,0,1,1,2,13390
305,2022-12,Nebraska,4475,82,337,2864,44,12,0,0,0,0,2,29,1,25,4,1,0,0,0,2,0,0,0,0,7878
306,2022-12,Nevada,3626,0,6127,3153,459,372,0,0,0,0,266,56,1,0,0,0,0,0,374,131,26,0,0,0,14591
307,2022-12,New Hampshire,759,1,7873,4217,455,3,32,0,5,0,0,4,0,120,11,3,0,0,0,0,0,0,0,0,13483
308,2022-12,New Jersey,0,0,8341,4542,981,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,9,0,1,0,13973
309,2022-12,New Mexico,1522,0,8527,5440,720,487,0,5,3,0,416,276,0,37,3,0,0,0,68,41,2,3,0,0,17550
310,2022-12,New York,3930,3606,10323,15319,1291,275,0,0,2,0,15,38,4,41,71,2,1,1,276,252,22,5,7,1,35482
311,2022-12,North Carolina,28256,345,2841,23239,1438,280,0,6,7,1,1841,1185,11,622,118,10,1,4,3,15,0,0,0,0,60223
312,2022-12,North Dakota,566,0,1991,2808,202,118,0,1,0,1,50,64,0,14,3,0,0,0,1,1,0,0,0,0,5820
313,2022-12,Ohio,5951,267,33116,21775,1912,1743,0,19,2,1,1307,459,10,221,74,2,0,0,15,11,0,4,0,0,66889
314,2022-12,Oklahoma,1910,8,18067,16175,1726,1296,0,19,14,0,1760,1002,8,25,5,0,0,0,49,50,14,3,2,0,42133
315,2022-12,Oregon,7031,413,46735,22029,0,10,18,0,0,0,0,1,0,158,42,0,0,0,0,0,0,0,0,0,76437
316,2022-12,Pennsylvania,32940,1,53009,28275,29,0,324,0,0,0,0,0,0,685,97,0,0,0,0,0,0,0,0,0,115360
317,2022-12,Puerto Rico,0,0,5083,357,51,49,0,2,1,0,37,7,0,0,0,0,0,0,710,57,4,4,1,0,6363
318,2022-12,Rhode Island,0,0,1378,746,111,133,0,0,0,0,0,1,0,8,12,7,0,0,14,9,2,0,1,0,2422
319,2022-12,South Carolina,14211,597,16374,11987,1266,798,0,0,4,0,842,310,1,218,12,49,0,0,7,6,1,1,0,1,46685
320,2022-12,South Dakota,668,3,2608,3888,221,179,0,0,0,0,107,109,1,1,1,1,0,0,10,13,6,0,0,0,7816
321,2022-12,Tennessee,13694,716,40500,28530,2569,0,0,0,0,0,2,0,0,90,6,2,0,0,0,0,0,0,0,0,86109
322,2022-12,Texas,25237,0,83157,52862,5546,4395,40,53,26,3,7590,2734,54,112,7,0,0,0,66,47,20,6,2,0,181957
323,2022-12,Utah,14162,55707,8160,7997,829,0,0,4,6,1,234,243,2,225,38,34,0,0,0,0,0,0,0,0,87642
324,2022-12,Vermont,0,0,1994,2111,149,116,0,2,3,0,6,11,7,0,0,0,0,0,2,7,0,0,0,0,4408
325,2022-12,Virgin Islands,94,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,133
326,2022-12,Virginia,332,134,32824,22955,4519,0,0,0,0,0,0,0,0,451,74,2,0,0,0,0,0,0,0,0,61291
327,2022-12,Washington,14608,369,20960,14335,4573,114,8,2,9,6,267,418,24,472,103,18,0,0,455,355,184,0,1,1,57282
328,2022-12,West Virginia,1774,71,8317,9749,444,502,3,4,2,0,702,557,3,5,2,2,0,0,7,7,0,0,1,0,22152
329,2022-12,Wisconsin,18453,730,19645,15194,1433,82,0,0,0,2,136,137,22,110,46,0,0,0,0,2,0,0,0,0,55992
330,2022-12,Wyoming,308,9,3096,2932,258,194,10,1,1,1,126,108,0,25,4,1,0,0,5,4,0,0,0,0,7083
331,2022-11,Alabama,15442,210,22068,19922,1190,1545,0,12,9,1,2281,1177,14,35,0,0,0,0,26,16,6,0,0,0,63954
332,2022-11,Alaska,292,5,3182,2890,332,265,0,1,0,0,83,52,1,14,12,0,0,0,0,1,19,0,0,0,7149
333,2022-11,Arizona,8007,1816,18816,9664,1513,1271,0,8,2,0,1141,434,5,178,23,0,0,0,9,7,0,0,1,0,42895
334,2022-11,Arkansas,2325,308,7994,10304,439,598,6,7,8,0,990,1154,2,0,0,0,0,0,11,9,3,0,2,0,24160
335,2022-11,California,24117,11341,37386,25634,4888,0,0,0,1,0,693,367,26,1112,540,83,0,0,6830,2815,535,20,5,1,116394
336,2022-11,Colorado,6598,35,20088,13493,1551,1819,2,0,0,0,0,0,0,293,52,1,0,0,0,0,0,0,0,0,43932
337,2022-11,Connecticut,6441,717,5660,2132,1120,0,1,0,0,0,0,0,0,0,0,0,0,0,458,142,61,0,0,0,16732
338,2022-11,Delaware,257,0,1961,1570,76,89,0,0,0,0,17,5,0,64,0,0,0,0,71,11,0,1,0,0,4122
339,2022-11,District of Columbia,1440,0,455,26,2,3,2,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1941
340,2022-11,Florida,16592,0,61475,28064,4766,3565,0,7,6,1,3552,966,8,1158,78,6,0,0,285,192,38,50,30,0,120839
341,2022-11,Georgia,13585,0,20201,14036,866,1126,2,19,10,0,1913,864,12,58,0,0,0,0,12,4,1,0,0,0,52709
342,2022-11,Guam,0,0,196,83,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
343,2022-11,Hawaii,1418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1419
344,2022-11,Idaho,5323,63,6776,6569,598,413,0,4,1,0,314,240,1,55,19,2,0,0,8,13,3,0,1,0,20403
345,2022-11,Illinois,412201,0,24875,14612,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453252
346,2022-11,Indiana,315,33138,23698,18044,1642,1416,2,0,3,1,805,366,12,44,5,0,0,0,21,26,4,1,1,0,79544
347,2022-11,Iowa,4379,3676,3589,5081,176,138,7,0,0,0,24,29,0,55,10,1,0,0,3,0,0,0,0,0,17168
348,2022-11,Kansas,1105,261,7501,7768,581,554,0,4,1,0,482,238,3,82,17,1,0,0,3,7,2,0,0,0,18610
349,2022-11,Kentucky,551,304887,12229,13521,606,883,8,11,3,0,1506,1170,0,20,4,0,0,0,15,17,1,0,3,0,335435
350,2022-11,Louisiana,1488,349,12512,12952,758,818,3,9,3,0,844,601,12,0,0,0,0,0,17,8,0,0,0,0,30374
351,2022-11,Maine,393,4,3761,4894,306,264,3,0,0,0,70,52,0,24,9,1,0,0,5,7,0,0,0,0,9793
352,2022-11,Mariana Islands,0,0,12,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
353,2022-11,Maryland,19965,20,12154,7431,121,6,0,0,1,0,94,110,3,128,21,2,0,0,8,21,2,0,0,0,40087
354,2022-11,Massachusetts,9344,0,5791,3340,1389,286,0,0,0,1,15,12,0,1,0,0,0,0,25,22,8,1,1,0,20236
355,2022-11,Michigan,15295,6307,22446,23562,1754,1080,1,0,2,1,14,283,2,65,11,0,0,0,18,10,0,1,0,0,70852
356,2022-11,Minnesota,11861,31909,11045,13156,956,581,0,0,1,0,151,177,2,88,17,2,0,0,23,29,0,0,1,0,69999
357,2022-11,Mississippi,2455,0,9829,11939,416,550,0,6,4,3,1540,1070,2,16,2,0,0,0,5,4,0,1,1,0,27843
358,2022-11,Missouri,702,56,21737,21503,1800,1590,3,4,7,1,1336,816,15,367,33,5,0,0,26,32,6,1,2,1,50043
359,2022-11,Montana,801,2,4283,5028,311,298,24,1,4,0,342,402,1,35,8,0,0,0,7,4,0,1,0,0,11552
360,2022-11,Nebraska,3957,121,263,2702,25,15,0,0,0,0,2,24,0,26,5,0,0,0,0,0,0,0,0,0,7140
361,2022-11,Nevada,2283,0,5324,2480,363,380,0,0,0,0,231,62,1,0,0,0,0,0,362,87,25,0,0,0,11598
362,2022-11,New Hampshire,723,3,6358,3753,323,0,21,0,6,0,0,2,0,133,10,1,0,0,0,0,0,0,0,0,11333
363,2022-11,New Jersey,0,0,8346,3945,924,0,0,0,0,0,0,0,0,0,0,0,0,0,63,31,7,1,0,0,13317
364,2022-11,New Mexico,1320,0,6926,4658,538,434,0,4,3,0,375,294,0,45,0,0,0,0,61,43,0,0,1,0,14702
365,2022-11,New York,5462,2850,9328,14518,1093,226,0,0,1,0,37,47,4,60,66,0,1,5,271,281,22,7,9,1,34289
366,2022-11,North Carolina,26689,63,2400,17849,1015,259,0,6,3,0,1721,1241,10,695,102,9,1,0,1,15,0,1,0,0,52080
367,2022-11,North Dakota,447,8,1914,3095,131,157,0,0,2,0,50,81,2,3,1,0,0,0,2,8,0,0,0,0,5901
368,2022-11,Ohio,5430,184,28175,23760,1472,1760,0,16,6,0,1220,574,2,220,61,7,0,0,5,5,0,0,1,1,62899
369,2022-11,Oklahoma,1950,4,14698,13433,1244,1202,0,19,13,1,1738,1277,5,27,2,0,0,0,35,36,8,4,5,0,35701
370,2022-11,Oregon,5197,389,57990,27862,0,19,5,0,0,0,0,0,0,169,30,0,0,0,0,0,0,0,0,0,91661
371,2022-11,Pennsylvania,32362,0,45307,27505,28,0,336,0,0,0,0,0,0,775,126,0,0,0,0,0,0,0,0,0,106439
372,2022-11,Puerto Rico,0,0,5943,438,64,59,0,0,1,0,40,5,1,0,0,0,0,0,724,54,1,0,0,0,7330
373,2022-11,Rhode Island,0,0,1238,729,117,126,0,0,0,0,0,0,0,21,19,6,0,0,5,8,0,0,0,0,2269
374,2022-11,South Carolina,11615,434,12634,9269,772,605,0,9,2,0,892,381,6,253,8,46,0,0,4,5,1,0,0,0,36936
375,2022-11,South Dakota,866,6,2622,4447,180,177,0,1,0,0,107,123,0,5,2,2,0,0,8,29,1,0,1,0,8577
376,2022-11,Tennessee,16960,143,31059,23116,2180,0,0,0,0,0,0,0,0,99,8,1,0,0,0,0,0,0,0,0,73566
377,2022-11,Texas,24862,0,63821,41578,3964,4242,20,54,24,2,6925,2855,38,112,5,0,0,0,54,54,4,1,5,0,148620
378,2022-11,Utah,10217,57417,6654,6741,676,0,0,2,6,0,250,211,1,174,37,48,0,0,0,0,0,0,0,0,82434
379,2022-11,Vermont,0,0,1575,1910,115,98,0,2,2,0,11,12,1,0,0,0,0,0,3,3,0,0,0,0,3732
380,2022-11,Virgin Islands,65,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,108
381,2022-11,Virginia,534,190,27137,19880,3505,0,0,0,0,0,0,0,0,430,92,1,0,0,0,0,0,0,0,0,51769
382,2022-11,Washington,14339,372,15840,11947,3208,79,9,0,7,10,309,478,23,515,111,8,0,0,321,323,136,0,1,1,48037
383,2022-11,West Virginia,1961,89,6065,9079,337,495,1,2,8,1,734,951,1,18,0,0,0,0,11,3,0,0,0,0,19756
384,2022-11,Wisconsin,19868,850,19780,17496,1038,88,0,0,0,1,127,229,11,135,63,3,0,0,0,10,0,0,0,0,59699
385,2022-11,Wyoming,294,18,2724,2534,189,177,4,1,1,0,114,109,0,28,3,1,0,0,1,4,0,0,0,0,6202
386,2022-10,Alabama,17148,314,17564,13145,1096,989,0,17,1,0,2308,1018,12,62,1,0,0,0,21,18,4,1,2,0,53721
387,2022-10,Alaska,283,24,3319,3316,378,261,0,0,0,0,123,99,0,22,6,0,0,0,0,1,0,1,0,0,7833
388,2022-10,Arizona,7855,1801,16648,8317,1497,952,0,14,5,1,1181,497,4,184,11,1,0,0,10,5,0,1,0,0,38984
389,2022-10,Arkansas,2472,348,6579,7145,411,478,6,6,3,0,1097,951,1,0,0,0,0,0,10,9,2,1,0,0,19519
390,2022-10,California,27623,11356,36991,22350,4451,0,0,2,0,0,591,446,28,1131,576,47,0,0,7383,2942,528,68,14,0,116527
391,2022-10,Colorado,6631,21,18115,12580,1582,1626,0,0,0,0,0,0,0,290,46,0,0,0,0,0,0,0,0,0,40891
392,2022-10,Connecticut,7119,644,5379,1875,902,0,5,0,0,0,0,0,0,0,0,0,0,0,495,141,75,0,0,0,16635
393,2022-10,Delaware,407,0,1956,1127,86,72,0,0,0,0,15,4,0,42,0,0,0,0,56,21,0,0,0,0,3786
394,2022-10,District of Columbia,1094,0,406,29,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1537
395,2022-10,Florida,18365,0,56101,21525,4409,2948,1,5,4,1,3943,1009,4,1368,131,4,0,0,240,148,47,50,29,1,110333
396,2022-10,Georgia,13137,0,18113,10887,822,892,0,15,4,2,2047,1038,10,81,1,0,0,0,22,5,1,0,0,0,47077
397,2022-10,Guam,0,0,194,69,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
398,2022-10,Hawaii,1619,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1621
399,2022-10,Idaho,6092,69,5281,5944,569,353,0,3,1,0,329,307,0,93,13,3,0,0,19,12,0,0,0,0,19088
400,2022-10,Illinois,369511,0,21387,10840,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402829
401,2022-10,Indiana,270,34652,20226,12643,1434,1004,0,3,6,0,767,323,20,65,2,0,0,0,19,15,3,2,0,1,71455
402,2022-10,Iowa,3746,3774,2474,3402,129,66,8,0,1,0,29,28,0,70,23,1,0,0,6,3,0,0,1,0,13761
403,2022-10,Kansas,768,324,5686,5589,522,403,0,7,6,0,449,262,7,75,13,1,0,0,7,4,3,0,0,0,14126
404,2022-10,Kentucky,606,306736,9836,9489,517,655,7,8,8,0,1482,1021,1,16,3,0,0,0,20,20,1,1,0,0,330427
405,2022-10,Louisiana,1686,465,11485,10058,681,701,0,8,4,0,977,664,12,0,0,0,0,0,9,16,1,0,0,0,26767
406,2022-10,Maine,551,6,3706,6019,264,243,4,1,2,0,70,77,0,30,12,0,0,0,1,2,0,0,0,0,10988
407,2022-10,Mariana Islands,0,0,15,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
408,2022-10,Maryland,17861,9,11676,6156,137,6,0,0,0,0,105,94,1,74,11,0,0,0,0,14,0,0,1,0,36145
409,2022-10,Massachusetts,9156,0,4996,2861,1332,265,8,0,0,0,14,13,1,0,0,0,0,0,15,9,3,0,0,0,18673
410,2022-10,Michigan,16796,5703,18736,18051,1541,948,0,0,2,0,16,242,5,71,10,0,0,0,17,16,1,0,1,0,62156
411,2022-10,Minnesota,12424,39807,10012,16617,912,593,0,1,2,0,186,278,6,87,35,4,0,0,13,22,1,0,0,0,81000
412,2022-10,Mississippi,2439,0,8304,7218,383,408,0,4,4,1,1541,903,3,17,2,0,0,0,4,1,0,1,0,0,21233
